Country,City_Tier,Age,Gender,Education_Level,HH_Size,Annual_HH_Income_USD,Monthly_kWh,High_Energy_Appliances,EE_Appliance_Share,Env_Concern,EE_Knowledge,Govt_Incentive_Aware,Will_Adopt,Premium_WTP_pct,Budget_USD,Financing_Pref,Acceptable_Payback_yrs,Primary_Decision_Factor,Main_Barrier,Wanted_Features,Interested_Categories,Info_Sources
Singapore,Metro,46,Male,Graduate,2,155925.89,531.1,7,82,2,2,0,1,6.9,7608.14,Upfront,0,Peer reviews,Limited models,5‑Star rating,AC,Govt portals
India,Tier‑2 city,43,Female,Graduate,2,18727.7,175.6,3,28,2,3,1,0,2.3,1432.0,Upfront,0,Peer reviews,High cost,5‑Star rating;Compact design,Dishwasher;Air‑purifier,Friends/Family;In‑store demos
India,Metro,37,Female,Graduate,3,22878.57,331.1,1,0,3,3,1,1,8.9,1728.24,Upfront,0,Govt incentive,Uncertain savings,Wi‑Fi control;Solar compatibility,Refrigerator;Washer;AC,In‑store demos;Friends/Family;Social media
Singapore,Metro,31,Male,Primary,4,125237.36,212.0,9,44,1,1,1,1,5.9,6637.15,Upfront,4,Up‑front price,Other,Compact design;Solar compatibility;Quiet motor,Refrigerator;AC;Water‑heater,Govt portals;Friends/Family;Online reviews
UAE,Metro,32,Female,Graduate,3,87326.26,340.1,9,62,1,1,1,0,3.6,5157.51,Rental,3,Brand,Other,5‑Star rating;Wi‑Fi control;Quiet motor,Washer;Water‑heater,In‑store demos;Online reviews;Friends/Family
India,Metro,48,Male,Graduate,1,25572.2,192.5,3,54,4,3,0,1,18.5,676.99,Rental,2,Govt incentive,Other,5‑Star rating,Dishwasher,Friends/Family
Singapore,Tier‑2 city,56,Male,Graduate,2,89655.1,348.9,3,35,5,5,1,1,9.9,3993.3,Upfront,3,Brand,Other,Compact design;Solar compatibility;Wi‑Fi control,Dishwasher,Online reviews;In‑store demos;Govt portals
UAE,Metro,39,Male,Graduate,3,48352.89,363.2,5,37,4,3,0,0,5.4,2235.49,0‑interest EMI,0,Brand,Limited models,Compact design;Quiet motor;5‑Star rating,Dishwasher;Air‑purifier;AC,Govt portals
India,Metro,40,Female,Secondary,2,19423.15,191.8,1,16,1,2,0,0,2.3,1680.01,Rental,3,Up‑front price,High cost,Solar compatibility;5‑Star rating;Compact design,Refrigerator;Washer,In‑store demos;Online reviews
India,Metro,25,Female,Secondary,6,21998.91,411.2,1,41,2,3,1,1,6.5,921.13,Upfront,4,Brand,Limited models,Solar compatibility;Quiet motor,Dishwasher;Water‑heater;Air‑purifier,Social media;Govt portals
UAE,Metro,26,Female,Secondary,1,58840.53,205.6,2,43,3,2,0,1,18.7,4031.47,Upfront,2,Brand,Limited models,Compact design;Wi‑Fi control,Dishwasher,In‑store demos;Friends/Family;Social media
Singapore,Tier‑2 city,42,Male,Secondary,1,46430.81,503.9,2,45,5,4,1,1,15.9,2032.93,Upfront,3,Brand,Other,Solar compatibility;Wi‑Fi control;5‑Star rating,Air‑purifier;Refrigerator;Water‑heater,In‑store demos;Govt portals
India,Metro,40,Male,Graduate,1,20978.29,338.0,5,30,5,5,0,1,7.8,1416.25,Upfront,4,Govt incentive,High cost,Compact design;5‑Star rating;Wi‑Fi control,Dishwasher;Washer,Social media;In‑store demos
India,Tier‑2 city,37,Female,Post‑grad,2,18120.72,397.2,2,45,3,3,0,1,12.1,1918.48,BNPL,1,Brand,Uncertain savings,Compact design;Solar compatibility,Refrigerator;Air‑purifier;Dishwasher,Friends/Family;Social media
UAE,Metro,43,Male,Graduate,5,72744.36,574.4,3,53,4,4,1,1,10.2,3824.06,Upfront,5,Peer reviews,Low awareness,Wi‑Fi control;Solar compatibility,Washer;AC,Social media;Friends/Family;Govt portals
UAE,Metro,34,Female,Primary,4,67503.44,222.3,6,47,3,3,0,1,6.0,3421.66,Upfront,2,Up‑front price,Limited models,Wi‑Fi control,Air‑purifier;Dishwasher,Social media;In‑store demos;Online reviews
Singapore,Metro,22,Female,Graduate,2,101210.93,208.3,5,55,4,5,0,1,19.8,4765.89,BNPL,2,Brand,Low awareness,Quiet motor;Wi‑Fi control;5‑Star rating,Water‑heater;Washer,Govt portals
India,Rural,32,Male,Graduate,5,28068.77,160.8,1,43,1,1,0,0,1.6,860.07,BNPL,4,Up‑front price,Uncertain savings,Solar compatibility;Compact design,Water‑heater,Govt portals;Online reviews;In‑store demos
India,Tier‑2 city,18,Female,Secondary,2,28863.79,409.1,1,62,5,4,0,1,10.5,1046.92,0‑interest EMI,2,Peer reviews,Other,Quiet motor,Washer,Friends/Family
UAE,Metro,18,Male,Secondary,2,55634.33,405.6,4,42,2,2,1,1,10.3,2469.54,Upfront,2,Brand,High cost,Wi‑Fi control;5‑Star rating;Compact design,Refrigerator,Social media;Govt portals
UAE,Metro,19,Male,Secondary,2,33413.01,300.9,5,34,2,2,1,0,7.1,1687.68,Rental,3,Govt incentive,High cost,Solar compatibility,Refrigerator,In‑store demos
Singapore,Metro,44,Female,Graduate,3,92338.8,288.3,6,53,1,2,1,1,8.6,4199.99,Upfront,3,Brand,Other,5‑Star rating,Dishwasher;Water‑heater;Washer,Social media
India,Tier‑2 city,22,Male,Secondary,6,21293.06,164.8,2,32,3,4,1,1,9.8,1549.39,BNPL,5,Govt incentive,Uncertain savings,5‑Star rating,Refrigerator;Washer;Water‑heater,Govt portals;In‑store demos;Online reviews
India,Metro,34,Male,Secondary,1,22340.87,283.2,1,40,2,2,0,0,5.2,1673.55,Rental,3,Energy saving,Uncertain savings,Quiet motor,Air‑purifier,Friends/Family;Online reviews
India,Metro,37,Female,Secondary,2,19122.18,199.3,2,41,4,5,0,1,7.5,1081.2,Rental,2,Peer reviews,Other,5‑Star rating,Water‑heater;Refrigerator;AC,In‑store demos;Online reviews;Govt portals
UAE,Metro,19,Other,Graduate,2,40196.79,290.3,2,40,1,2,1,0,0.9,1958.04,0‑interest EMI,3,Brand,Uncertain savings,Compact design;Solar compatibility,Water‑heater;Dishwasher;Air‑purifier,Govt portals;Friends/Family;In‑store demos
UAE,Metro,22,Male,Secondary,7,38560.11,275.6,3,50,5,5,0,1,14.2,2317.19,BNPL,4,Govt incentive,Low awareness,Wi‑Fi control;Quiet motor,Refrigerator;Dishwasher;Water‑heater,Social media;Friends/Family
UAE,Metro,30,Female,Graduate,2,88520.57,274.8,3,40,1,2,1,1,3.2,4274.4,0‑interest EMI,5,Up‑front price,High cost,Quiet motor;5‑Star rating,Dishwasher;Water‑heater;AC,Social media;Govt portals
UAE,Tier‑2 city,18,Female,Graduate,4,52219.89,600.4,4,47,5,4,1,0,4.6,2057.08,Rental,2,Brand,Low awareness,Solar compatibility;5‑Star rating,Water‑heater;Refrigerator;Washer,Friends/Family;Online reviews
India,Tier‑2 city,25,Male,Graduate,1,23856.95,150.6,1,30,4,3,0,1,13.9,1345.7,0‑interest EMI,2,Energy saving,Limited models,Compact design,Water‑heater;AC;Refrigerator,Social media;Online reviews;Govt portals
India,Metro,42,Male,Secondary,4,16032.53,555.5,2,30,5,5,0,0,4.3,79.11,Rental,4,Energy saving,Uncertain savings,5‑Star rating;Compact design,Refrigerator;Washer,Friends/Family;Govt portals
UAE,Metro,41,Male,Graduate,4,136949.28,337.8,3,65,1,2,1,0,3.4,6993.42,Upfront,3,Govt incentive,Uncertain savings,Solar compatibility,AC;Refrigerator;Washer,Online reviews;In‑store demos
India,Tier‑2 city,36,Female,Secondary,4,10261.59,798.4,1,54,3,3,1,0,8.3,653.38,Rental,0,Peer reviews,Uncertain savings,Quiet motor;5‑Star rating,Air‑purifier;Dishwasher,Govt portals;Social media;In‑store demos
India,Tier‑2 city,50,Male,Graduate,3,9398.63,172.9,1,44,4,3,1,1,4.9,50.0,Upfront,4,Govt incentive,Other,Compact design;Wi‑Fi control;Solar compatibility,Refrigerator;Air‑purifier;Water‑heater,In‑store demos;Social media;Govt portals
UAE,Metro,26,Female,Post‑grad,1,39962.58,441.1,7,39,2,3,0,0,4.7,976.21,Upfront,3,Up‑front price,Uncertain savings,Solar compatibility,Dishwasher;Washer;Air‑purifier,Govt portals;In‑store demos
UAE,Metro,32,Male,Graduate,1,157849.73,459.1,9,91,2,2,1,1,4.8,8498.87,Upfront,4,Peer reviews,Other,Solar compatibility;Compact design;Wi‑Fi control,Washer,Social media;Online reviews
UAE,Metro,39,Female,Primary,1,41654.72,225.4,2,54,1,2,1,0,0.8,1550.11,BNPL,1,Brand,Uncertain savings,5‑Star rating,Air‑purifier;Water‑heater,In‑store demos
India,Tier‑2 city,29,Female,Graduate,9,13881.36,313.9,1,41,5,4,1,1,12.5,319.5,Rental,2,Brand,High cost,Compact design;Solar compatibility,Refrigerator,Online reviews;In‑store demos
Singapore,Metro,42,Other,Primary,3,91330.64,451.2,5,67,2,2,1,0,7.8,3987.65,Upfront,2,Brand,High cost,Wi‑Fi control,Air‑purifier;Water‑heater,Social media
India,Metro,46,Male,Secondary,3,41399.22,363.1,4,28,1,2,0,0,4.5,1663.81,0‑interest EMI,2,Peer reviews,Limited models,Solar compatibility,Dishwasher;Air‑purifier;Water‑heater,Online reviews;In‑store demos;Friends/Family
Singapore,Metro,23,Male,Primary,4,54285.89,201.2,3,47,4,4,1,1,8.5,2835.84,Upfront,0,Peer reviews,Low awareness,Wi‑Fi control,AC,Social media;Friends/Family
UAE,Metro,48,Male,Post‑grad,5,33759.6,225.3,1,24,5,4,0,1,8.2,1454.75,BNPL,4,Up‑front price,Low awareness,Compact design,AC;Water‑heater,Social media;Friends/Family;Govt portals
Singapore,Metro,35,Female,Secondary,1,75191.1,162.4,5,50,5,5,1,1,25.6,4390.18,0‑interest EMI,0,Brand,High cost,Compact design;Solar compatibility;Quiet motor,Washer;Water‑heater;Refrigerator,Govt portals;Social media;Online reviews
UAE,Metro,34,Male,Graduate,4,100769.08,312.1,4,49,2,2,0,1,9.1,4449.91,Upfront,5,Peer reviews,High cost,Wi‑Fi control;Solar compatibility,Air‑purifier,In‑store demos;Friends/Family
Singapore,Metro,37,Female,Primary,6,59668.06,292.2,6,42,5,4,1,1,16.9,3039.2,Upfront,3,Up‑front price,Low awareness,Solar compatibility;Compact design,Refrigerator,Social media;Govt portals;Online reviews
India,Metro,36,Male,Primary,2,24585.71,262.7,1,48,2,3,0,1,5.5,1175.54,0‑interest EMI,3,Brand,High cost,Solar compatibility;Wi‑Fi control;5‑Star rating,Washer,Online reviews;Govt portals;Friends/Family
India,Tier‑2 city,55,Female,Graduate,1,13611.85,381.9,0,10,3,4,0,0,3.7,690.69,Upfront,6,Up‑front price,High cost,Wi‑Fi control;Quiet motor;5‑Star rating,Washer,In‑store demos
India,Tier‑2 city,32,Female,Secondary,4,25239.26,331.6,3,50,5,5,0,1,12.7,789.63,0‑interest EMI,3,Energy saving,Limited models,Compact design;Solar compatibility,Dishwasher,In‑store demos;Social media;Online reviews
India,Metro,42,Female,Graduate,4,46743.54,235.1,5,49,4,5,0,1,15.3,2334.17,Upfront,4,Peer reviews,High cost,Compact design;Solar compatibility,Refrigerator;Dishwasher,Friends/Family;Online reviews
UAE,Metro,18,Female,Secondary,2,129349.12,234.6,9,64,2,3,0,0,2.0,6858.02,Rental,1,Brand,Uncertain savings,Solar compatibility;5‑Star rating;Wi‑Fi control,Dishwasher;Water‑heater,In‑store demos;Online reviews;Friends/Family
India,Metro,28,Other,Graduate,3,30015.38,313.3,2,26,3,2,1,0,2.5,2017.76,0‑interest EMI,2,Govt incentive,High cost,Quiet motor;Compact design;Wi‑Fi control,Dishwasher;Air‑purifier;Refrigerator,Online reviews
UAE,Metro,28,Female,Graduate,3,61925.6,325.6,3,41,1,2,1,0,2.2,2972.89,BNPL,3,Brand,Limited models,5‑Star rating,Refrigerator;Dishwasher;Water‑heater,Friends/Family;Social media;Govt portals
UAE,Metro,21,Female,Graduate,1,52302.99,673.5,3,42,3,2,1,0,2.6,1534.25,BNPL,5,Brand,High cost,5‑Star rating,AC,In‑store demos;Govt portals
India,Metro,40,Male,Graduate,1,31716.3,315.7,4,32,5,5,1,1,9.4,2296.03,Upfront,3,Peer reviews,Uncertain savings,Solar compatibility;5‑Star rating,Washer,Online reviews;Social media
UAE,Tier‑2 city,45,Female,Secondary,5,42876.05,574.8,4,60,1,2,1,1,3.3,1995.75,0‑interest EMI,0,Peer reviews,Uncertain savings,Quiet motor,Air‑purifier,Govt portals;Friends/Family;Online reviews
UAE,Metro,47,Male,Secondary,4,67169.46,202.4,2,51,1,2,1,1,5.4,3158.49,Rental,3,Energy saving,High cost,Compact design,Water‑heater,Friends/Family
Singapore,Metro,44,Female,Graduate,3,52903.09,345.6,4,44,4,4,1,1,3.9,3426.09,Upfront,2,Govt incentive,High cost,Solar compatibility;5‑Star rating,Dishwasher,Online reviews;Social media;In‑store demos
Singapore,Metro,32,Female,Secondary,2,72288.65,248.3,5,35,3,3,1,0,5.2,3786.35,Upfront,4,Up‑front price,Uncertain savings,Quiet motor,Refrigerator;Water‑heater,Social media;Online reviews
Singapore,Metro,21,Male,Post‑grad,2,81720.21,462.8,5,45,3,4,1,1,9.7,4079.36,BNPL,3,Up‑front price,Limited models,Quiet motor,Refrigerator,Social media;In‑store demos
UAE,Metro,35,Male,Post‑grad,1,92314.08,406.1,5,59,5,4,0,1,7.4,3709.43,Upfront,2,Up‑front price,Other,Quiet motor;Compact design;Solar compatibility,Refrigerator;AC;Dishwasher,Social media
UAE,Metro,27,Male,Post‑grad,7,129121.24,288.9,9,53,3,4,1,1,9.6,6692.71,BNPL,4,Up‑front price,High cost,Wi‑Fi control,Refrigerator;Air‑purifier;Dishwasher,In‑store demos
UAE,Metro,33,Female,Post‑grad,3,75149.0,402.2,6,49,2,3,1,1,4.9,3558.98,Upfront,3,Peer reviews,Limited models,Solar compatibility;Wi‑Fi control;Compact design,Water‑heater;Refrigerator;Dishwasher,In‑store demos
India,Metro,25,Female,Secondary,1,17319.45,140.1,4,59,3,4,0,0,2.7,50.0,Rental,3,Energy saving,High cost,Quiet motor;Compact design,Washer,In‑store demos;Online reviews
India,Metro,18,Female,Secondary,1,21333.41,332.4,1,28,1,2,1,0,2.0,912.95,0‑interest EMI,4,Up‑front price,Low awareness,Compact design,Washer;AC;Water‑heater,Friends/Family;In‑store demos;Online reviews
UAE,Metro,42,Female,Graduate,2,46559.82,679.5,3,20,3,2,0,1,9.7,2694.14,BNPL,3,Peer reviews,Low awareness,5‑Star rating,AC;Water‑heater;Air‑purifier,Friends/Family
UAE,Metro,28,Female,Secondary,2,27915.24,277.9,4,23,1,2,0,0,1.5,1556.93,Rental,3,Energy saving,Uncertain savings,Compact design,Dishwasher;Washer;Refrigerator,Online reviews
India,Metro,31,Female,Post‑grad,5,23957.72,293.5,3,25,3,4,0,0,3.5,1429.46,Upfront,3,Brand,Limited models,Wi‑Fi control,AC;Air‑purifier,Friends/Family
India,Metro,49,Male,Secondary,3,13949.22,216.9,4,36,2,3,1,1,6.2,1113.61,BNPL,2,Energy saving,Low awareness,Compact design,Dishwasher;Washer,Social media;In‑store demos;Friends/Family
UAE,Metro,31,Male,Graduate,1,137792.68,660.5,9,100,2,1,0,0,3.4,6837.37,0‑interest EMI,3,Up‑front price,High cost,Quiet motor;Compact design,Dishwasher;AC;Washer,In‑store demos;Friends/Family;Govt portals
India,Metro,37,Male,Post‑grad,2,10171.53,450.6,0,35,4,5,0,1,11.5,303.93,BNPL,1,Up‑front price,Limited models,Solar compatibility,Water‑heater,Social media
Singapore,Metro,19,Female,Graduate,2,73474.65,604.7,0,50,5,4,1,1,26.7,4107.69,Upfront,1,Energy saving,High cost,Quiet motor,Water‑heater,Friends/Family
India,Metro,53,Female,Post‑grad,5,23266.37,229.6,1,30,4,4,0,1,7.9,402.77,BNPL,1,Govt incentive,Limited models,Wi‑Fi control;Compact design,Air‑purifier,Govt portals
UAE,Tier‑2 city,38,Male,Graduate,6,139726.65,256.3,10,62,1,2,0,0,10.9,7209.83,Upfront,2,Peer reviews,Uncertain savings,Solar compatibility,Air‑purifier,In‑store demos;Social media;Online reviews
India,Metro,33,Male,Graduate,2,27317.06,259.8,3,46,2,3,0,0,4.2,310.05,Upfront,1,Up‑front price,Other,Quiet motor;Wi‑Fi control;Solar compatibility,Air‑purifier;Water‑heater,Govt portals;Social media;Online reviews
India,Metro,36,Female,Graduate,3,14521.07,668.8,1,27,1,2,0,0,4.4,971.18,0‑interest EMI,3,Energy saving,Low awareness,Wi‑Fi control;5‑Star rating,Washer;Air‑purifier,Friends/Family;In‑store demos;Govt portals
UAE,Metro,42,Female,Graduate,2,67218.22,328.7,3,44,3,3,0,1,10.9,3065.97,0‑interest EMI,4,Govt incentive,Limited models,Wi‑Fi control,Air‑purifier;Washer,Govt portals;Social media
UAE,Metro,28,Male,Post‑grad,1,30397.53,565.6,1,56,1,1,1,1,4.3,830.31,Upfront,1,Peer reviews,Other,5‑Star rating;Solar compatibility;Compact design,Washer,Friends/Family;Online reviews
India,Rural,38,Male,Secondary,4,15834.72,440.3,4,3,4,3,0,1,20.4,419.52,Rental,2,Brand,High cost,Wi‑Fi control,Refrigerator;Air‑purifier,Social media;Friends/Family
UAE,Metro,24,Male,Graduate,3,103808.53,425.4,9,51,3,3,1,1,11.6,4799.11,0‑interest EMI,3,Govt incentive,High cost,Compact design,Refrigerator;AC,Social media;Online reviews;Friends/Family
India,Metro,33,Female,Secondary,2,20764.9,385.5,1,41,3,4,0,0,8.7,902.21,Upfront,1,Peer reviews,Uncertain savings,Compact design;5‑Star rating,Water‑heater,Govt portals;Online reviews;In‑store demos
Singapore,Metro,30,Female,Primary,2,192466.66,294.2,10,90,5,4,0,0,12.7,9035.67,Upfront,3,Brand,Low awareness,5‑Star rating;Solar compatibility,Dishwasher;Air‑purifier,Friends/Family;Govt portals
UAE,Metro,35,Male,Graduate,4,109763.53,231.0,10,50,2,3,1,1,9.1,6121.79,0‑interest EMI,0,Peer reviews,Low awareness,Compact design;Quiet motor,Washer;AC,Govt portals
UAE,Metro,34,Female,Secondary,2,49307.98,324.8,0,49,2,1,1,0,5.9,1913.42,Upfront,5,Brand,Uncertain savings,Wi‑Fi control;Solar compatibility;Quiet motor,Dishwasher;AC,Social media
Singapore,Metro,29,Female,Post‑grad,2,74400.43,446.4,5,61,2,1,1,1,15.2,3096.5,0‑interest EMI,3,Up‑front price,Other,Compact design,Air‑purifier;Refrigerator,Govt portals;Friends/Family;In‑store demos
India,Tier‑2 city,28,Male,Graduate,4,34993.18,277.2,1,41,1,1,0,0,0.8,2402.39,0‑interest EMI,5,Up‑front price,Low awareness,Wi‑Fi control;5‑Star rating,AC;Refrigerator;Air‑purifier,Friends/Family;Online reviews
India,Metro,36,Other,Graduate,2,16042.97,246.6,3,50,4,4,1,1,10.8,473.16,Rental,0,Up‑front price,Uncertain savings,Quiet motor;Compact design,AC,Social media;Friends/Family;In‑store demos
India,Metro,45,Male,Secondary,4,27343.91,413.3,4,28,2,1,1,0,5.4,2278.66,0‑interest EMI,3,Up‑front price,Low awareness,Compact design,Dishwasher,Social media
UAE,Metro,23,Male,Post‑grad,3,104659.09,538.8,10,69,4,3,1,0,4.2,4580.33,Upfront,1,Energy saving,Limited models,Quiet motor;Solar compatibility,Refrigerator;Dishwasher;Washer,Online reviews;Social media
India,Metro,53,Female,Primary,1,28329.26,182.5,3,46,1,1,0,1,5.5,692.44,0‑interest EMI,3,Peer reviews,Limited models,Quiet motor,AC;Water‑heater,In‑store demos
Singapore,Metro,46,Female,Secondary,3,113330.96,342.8,2,60,1,1,1,1,3.0,5379.81,BNPL,4,Peer reviews,High cost,Compact design;Wi‑Fi control,AC,Social media;Online reviews
Singapore,Metro,19,Male,Secondary,4,63823.62,283.4,5,43,2,3,1,0,4.5,2964.71,0‑interest EMI,0,Up‑front price,Uncertain savings,Compact design;Quiet motor,Refrigerator;Water‑heater;Dishwasher,Social media;Friends/Family
India,Tier‑2 city,38,Female,Graduate,5,14090.32,89.1,0,63,2,2,0,1,12.2,1682.31,Upfront,2,Energy saving,Uncertain savings,Solar compatibility;Wi‑Fi control,Refrigerator;AC;Dishwasher,Online reviews
India,Metro,21,Female,Post‑grad,6,19032.0,224.4,2,33,2,3,1,0,6.0,1223.86,0‑interest EMI,2,Peer reviews,Uncertain savings,Quiet motor,Washer;Dishwasher;Water‑heater,In‑store demos;Online reviews
India,Metro,30,Male,Graduate,4,29280.15,288.7,1,32,3,4,0,1,10.7,645.05,Upfront,6,Up‑front price,Uncertain savings,5‑Star rating;Quiet motor,Washer;Refrigerator;Dishwasher,Govt portals;Online reviews
Singapore,Metro,46,Female,Graduate,4,64358.13,375.1,4,39,1,1,1,1,7.8,3318.66,0‑interest EMI,4,Up‑front price,Other,Quiet motor;5‑Star rating;Compact design,Dishwasher;Water‑heater,Social media
India,Metro,35,Other,Primary,4,9728.08,322.4,2,30,5,5,1,1,7.2,535.22,Upfront,3,Energy saving,Other,Wi‑Fi control;Compact design;5‑Star rating,Air‑purifier;Dishwasher;Water‑heater,Social media
India,Metro,28,Male,Graduate,1,13805.2,1067.2,0,35,2,2,1,0,3.6,1084.0,Rental,2,Govt incentive,High cost,Solar compatibility,Refrigerator;Washer;Air‑purifier,Friends/Family
Singapore,Metro,32,Male,Secondary,1,62911.03,355.2,4,70,2,1,0,1,14.8,4058.94,Rental,2,Up‑front price,High cost,Solar compatibility;Compact design,Air‑purifier,Govt portals;In‑store demos
India,Rural,41,Male,Secondary,3,13092.17,636.8,4,40,4,5,1,1,11.0,302.86,0‑interest EMI,3,Peer reviews,Other,Solar compatibility,Dishwasher;Air‑purifier;Water‑heater,In‑store demos;Govt portals;Friends/Family
UAE,Metro,18,Male,Secondary,4,77253.63,553.6,5,62,2,3,1,1,7.9,3670.23,Upfront,2,Govt incentive,Uncertain savings,Compact design;Solar compatibility,Washer;Water‑heater,Govt portals
UAE,Metro,33,Male,Post‑grad,1,97114.47,359.7,8,56,3,4,0,0,3.1,4584.75,Upfront,1,Govt incentive,Other,Compact design;5‑Star rating,Air‑purifier;Water‑heater,Social media;In‑store demos;Online reviews
India,Tier‑2 city,32,Male,Secondary,2,224729.28,151.3,10,91,3,3,0,1,11.9,10900.88,BNPL,2,Brand,Other,5‑Star rating;Wi‑Fi control;Compact design,Refrigerator,Govt portals;Social media;In‑store demos
India,Rural,38,Female,Secondary,7,10368.14,202.9,2,6,5,4,1,1,10.1,522.79,Upfront,3,Up‑front price,Other,Wi‑Fi control;Quiet motor,Washer;AC;Refrigerator,Govt portals
UAE,Metro,43,Female,Primary,2,47877.07,636.8,2,52,5,5,1,1,14.0,2030.48,0‑interest EMI,4,Peer reviews,Low awareness,Quiet motor,Water‑heater;Air‑purifier,Govt portals
Singapore,Metro,50,Female,Primary,1,88765.23,1011.2,5,34,1,1,0,0,4.2,4138.6,Upfront,4,Peer reviews,High cost,Wi‑Fi control;Quiet motor;5‑Star rating,Washer;Water‑heater;Dishwasher,Social media;In‑store demos;Govt portals
UAE,Metro,24,Male,Primary,3,49328.8,556.7,6,35,2,2,0,0,5.2,2036.58,0‑interest EMI,3,Peer reviews,Limited models,Compact design,Refrigerator;Dishwasher;AC,Social media;Govt portals;Friends/Family
